SETU_CCNCT,pollutant,localidad,LL_years_count,years_as_LL,total_population,children_0_9,older_adults_60_plus,IPM_PROMEDIO,ESTRATO_MAYORITARIO
110011000000002512,NO2,CIUDAD BOLIVAR,4,2015;2019;2023;2024,125,23,2,0.08,2
110011000000002520,NO2,CIUDAD BOLIVAR,4,2015;2019;2023;2024,30,2,3,0.0,2
110011000000002526,NO2,USME,4,2015;2019;2023;2024,21702,3498,2110,0.1989385474860335,1
110011000000002533,NO2,CIUDAD BOLIVAR,4,2015;2019;2023;2024,14973,1901,2125,0.0949484536082474,2
110011000000002537,NO2,RAFAEL URIBE URIBE,4,2015;2019;2023;2024,33450,4806,4168,0.1370661157024793,2
110011000000002539,NO2,USME,4,2015;2019;2023;2024,8552,1299,954,0.1579338842975206,2
110011000000002540,NO2,USME,4,2015;2019;2023;2024,22751,3784,1655,0.2112142857142857,2
110011000000002541,NO2,USME,4,2015;2019;2023;2024,14443,2213,1329,0.2498989898989899,1
110011000000002567,NO2,RAFAEL URIBE URIBE,4,2015;2019;2023;2024,8834,1367,748,0.1721621621621622,2
110011000000002568,NO2,RAFAEL URIBE URIBE,4,2015;2019;2023;2024,18282,2658,1810,0.1264827586206897,2
110011000000002570,NO2,USME,4,2015;2019;2023;2024,535,87,56,0.3952941176470588,1
110011000000002572,NO2,USME,4,2015;2019;2023;2024,6186,986,472,0.324,1
110011000000003105,NO2,SANTA FE,4,2015;2016;2021;2024,4029,454,636,0.1745714285714286,2
110011000000003108,NO2,SANTA FE,4,2015;2016;2019;2021,2303,251,321,0.1388,3
110011000000003203,NO2,SANTA FE,4,2015;2021;2023;2024,6346,569,982,0.2276470588235294,2
110011000000003210,NO2,SANTA FE,4,2015;2022;2023;2024,3429,535,346,0.2737037037037037,1
110011000000003212,NO2,SANTA FE,4,2015;2022;2023;2024,4512,579,638,0.1588571428571429,2
110011000000005101,NO2,BARRIOS UNIDOS,4,2013;2018;2019;2020,6050,412,1335,0.0544444444444444,4
110011000000005105,NO2,TEUSAQUILLO,4,2013;2019;2020;2021,2736,207,664,0.0309090909090909,4
110011000000005107,NO2,TEUSAQUILLO,4,2015;2016;2019;2021,2382,151,522,0.0464,4
110011000000005112,NO2,TEUSAQUILLO,4,2013;2018;2019;2020,0,0,0,0.0,1
110011000000005113,NO2,TEUSAQUILLO,4,2013;2018;2019;2020,9823,646,2818,0.0133333333333333,4
110011000000005114,NO2,TEUSAQUILLO,4,2013;2018;2019;2020,0,0,0,0.0,1
110011000000005115,NO2,ENGATIVA,4,2013;2018;2019;2020,2363,179,429,0.004,4
110011000000005204,NO2,BARRIOS UNIDOS,4,2013;2018;2019;2020,8830,885,1476,0.0547272727272727,3
110011000000005206,NO2,BARRIOS UNIDOS,4,2013;2018;2019;2020,4813,565,648,0.0726666666666666,3
110011000000005301,NO2,SUBA,4,2010;2013;2014;2018,9462,699,2299,0.0208955223880597,5
110011000000005401,NO2,SUBA,4,2010;2013;2014;2018,5802,409,1656,0.0167164179104477,4
110011000000005601,NO2,SUBA,4,2010;2013;2014;2018,10701,1065,1917,0.0564285714285714,3
110011000000005616,NO2,SUBA,4,2010;2013;2014;2018,13212,1440,2004,0.08,3
110011000000005619,NO2,ENGATIVA,4,2010;2013;2014;2018,14676,1442,2212,0.0575,3
110011000000005622,NO2,SUBA,4,2010;2013;2014;2018,35497,3200,6140,0.0688659793814433,3
110011000000007104,NO2,SANTA FE,4,2015;2016;2019;2021,2632,202,384,0.0720833333333333,4
110011000000007106,NO2,LOS MARTIRES,4,2015;2016;2019;2021,1189,85,202,0.0792307692307692,3
110011000000007107,NO2,TEUSAQUILLO,4,2015;2016;2019;2021,1760,93,467,0.05,4
110011000000008101,NO2,SANTA FE,4,2015;2016;2019;2021,1484,63,271,0.090625,3
110011000000008107,NO2,SANTA FE,4,2015;2016;2019;2021,2038,182,375,0.112,4
110011000000008108,NO2,SANTA FE,4,2015;2016;2019;2021,4914,370,558,0.0485714285714285,4
110011000000008203,NO2,CHAPINERO,4,2013;2016;2019;2021,1928,184,333,0.0554545454545454,6
110011000000008209,NO2,CHAPINERO,4,2013;2016;2019;2021,4678,628,378,0.153695652173913,1
110011000000008210,NO2,CHAPINERO,4,2013;2016;2019;2021,1098,55,127,0.0225,4
110011000000008530,NO2,SUBA,4,2010;2014;2018;2020,5324,349,1553,0.0609803921568627,4
110011000000009104,NO2,SUBA,4,2010;2014;2018;2020,11047,713,2426,0.01,4
110011000000009105,NO2,SUBA,4,2010;2014;2018;2020,20646,1905,3625,0.0251219512195122,4
110011000000009109,NO2,SUBA,4,2010;2013;2014;2018,3558,191,1116,0.022,5
110011000000009110,NO2,SUBA,4,2010;2014;2018;2020,4069,263,931,0.016,4
110011000000009114,NO2,SUBA,4,2010;2014;2018;2020,41218,4222,6250,0.0480821917808219,4
110011000000009118,NO2,SUBA,4,2010;2013;2014;2018,10128,736,2294,0.034,5
110011000000009121,NO2,SUBA,4,2010;2013;2014;2018,9930,1047,1215,0.0603030303030303,4
110011000000009122,NO2,SUBA,4,2010;2013;2014;2018,3137,255,717,0.035,4
110011000000009123,NO2,SUBA,4,2010;2013;2014;2018,2051,96,678,0.0321052631578947,5
110011000000009201,NO2,SUBA,4,2010;2014;2018;2020,19471,2284,2314,0.0705714285714285,2
110011000000009202,NO2,SUBA,4,2010;2014;2018;2020,12126,1295,1437,0.0608928571428571,3
110011000000009204,NO2,SUBA,4,2010;2013;2014;2018,21882,3173,1745,0.0962280701754386,2
110011000000009205,NO2,SUBA,4,2010;2013;2014;2018,28616,4218,2943,0.1045967741935484,2
110011000000009208,NO2,SUBA,4,2010;2014;2018;2020,24518,2602,3314,0.0482786885245901,3
110011000000009209,NO2,SUBA,4,2010;2014;2018;2020,14146,1758,1803,0.07375,2
110011000000009210,NO2,SUBA,4,2010;2014;2018;2020,57497,5936,7883,0.0575,3
110011000000009211,NO2,SUBA,4,2010;2014;2018;2020,41546,5467,4004,0.0912578616352201,2
110011000000009216,NO2,SUBA,4,2010;2014;2018;2020,37451,4855,3873,0.0700869565217391,2
110011000000009217,NO2,SUBA,4,2010;2014;2018;2020,40622,4237,5055,0.0515873015873015,3
110011000000009222,NO2,SUBA,4,2010;2014;2018;2020,76804,8395,7712,0.0495092024539877,3
110011000000001115,NO2,SAN CRISTOBAL,3,2022;2023;2024,1591,219,224,0.1347368421052632,1
110011000000001318,NO2,USME,3,2015;2023;2024,3410,479,358,0.2154285714285714,2
110011000000001322,NO2,USME,3,2015;2023;2024,4035,558,388,0.18225,2
110011000000001323,NO2,SAN CRISTOBAL,3,2015;2023;2024,11493,1763,1413,0.1806060606060606,2
110011000000001324,NO2,SAN CRISTOBAL,3,2015;2023;2024,10012,1386,1128,0.1588659793814433,2
110011000000001401,NO2,RAFAEL URIBE URIBE,3,2015;2019;2024,10730,1171,1689,0.0692592592592592,3
110011000000002201,NO2,RAFAEL URIBE URIBE,3,2015;2019;2024,4723,509,784,0.0748571428571428,3
110011000000002203,NO2,RAFAEL URIBE URIBE,3,2015;2019;2024,7125,781,1239,0.0782456140350877,3
110011000000002204,NO2,RAFAEL URIBE URIBE,3,2015;2019;2024,5439,516,975,0.0712820512820512,3
110011000000002307,NO2,RAFAEL URIBE URIBE,3,2015;2019;2024,12133,1429,1868,0.1188135593220339,3
110011000000002401,NO2,RAFAEL URIBE URIBE,3,2015;2019;2024,9571,929,1659,0.0512,3
110011000000002412,NO2,TUNJUELITO,3,2015;2019;2024,21,0,1,0.1,2
110011000000002502,NO2,RAFAEL URIBE URIBE,3,2015;2019;2024,7379,1000,1038,0.1151785714285714,3
110011000000002514,NO2,CIUDAD BOLIVAR,3,2019;2023;2024,5945,973,486,0.158,1
110011000000002538,NO2,RAFAEL URIBE URIBE,3,2015;2019;2024,4208,505,737,0.11,2
110011000000003101,NO2,SANTA FE,3,2015;2016;2021,4282,481,520,0.2051851851851852,3
110011000000003102,NO2,SANTA FE,3,2015;2016;2021,5951,369,992,0.11,3
110011000000003103,NO2,SANTA FE,3,2015;2016;2021,4472,242,789,0.0920588235294117,3
110011000000003109,NO2,SANTA FE,3,2015;2016;2021,2943,162,490,0.1807142857142857,3
110011000000003110,NO2,SANTA FE,3,2015;2016;2021,1646,101,291,0.2,2
110011000000005111,NO2,TEUSAQUILLO,3,2013;2019;2020,4840,295,1259,0.047391304347826,4
110011000000005302,NO2,SUBA,3,2010;2013;2018,4068,277,826,0.0161538461538461,5
110011000000005402,NO2,SUBA,3,2010;2013;2018,20201,2200,2862,0.0371428571428571,4
110011000000005403,NO2,SUBA,3,2010;2013;2018,10667,866,2494,0.0598529411764705,4
110011000000005405,NO2,ENGATIVA,3,2010;2013;2018,9487,1147,1270,0.0812765957446808,3
110011000000005406,NO2,ENGATIVA,3,2010;2013;2018,12474,1075,2418,0.0609090909090909,3
110011000000005602,NO2,ENGATIVA,3,2010;2013;2018,6649,542,1287,0.0423404255319149,3
110011000000005609,NO2,ENGATIVA,3,2010;2013;2018,10546,1036,1621,0.0597959183673469,3
110011000000005610,NO2,ENGATIVA,3,2010;2013;2018,8452,872,1226,0.0753333333333333,3
110011000000005611,NO2,ENGATIVA,3,2010;2013;2018,5857,412,1528,0.0359090909090909,3
110011000000005612,NO2,ENGATIVA,3,2010;2013;2018,11815,1055,2163,0.0343209876543209,3
110011000000005613,NO2,SUBA,3,2010;2013;2018,3208,236,804,0.0375555555555555,3
110011000000005615,NO2,ENGATIVA,3,2010;2013;2018,6872,669,1212,0.0563043478260869,3
110011000000005618,NO2,ENGATIVA,3,2010;2014;2018,8454,805,1554,0.0681395348837209,3
110011000000005627,NO2,ENGATIVA,3,2010;2014;2018,12091,1276,1929,0.072051282051282,3
110011000000005633,NO2,ENGATIVA,3,2010;2014;2018,25357,2237,4814,0.0418041237113402,3
110011000000005636,NO2,SUBA,3,2010;2014;2018,58122,4729,9625,0.0304347826086956,3
110011000000006101,NO2,LOS MARTIRES,3,2015;2016;2021,1180,90,209,0.0308333333333333,3
110011000000006102,NO2,SANTA FE,3,2015;2016;2021,164,18,26,0.06,3
110011000000006103,NO2,SANTA FE,3,2015;2016;2021,7592,874,958,0.1019354838709677,3
110011000000006104,NO2,SANTA FE,3,2015;2016;2021,4617,596,506,0.2218181818181818,2
110011000000006108,NO2,LOS MARTIRES,3,2015;2016;2021,6715,542,1469,0.0658620689655172,4
110011000000006202,NO2,PUENTE ARANDA,3,2015;2016;2021,4664,351,938,0.0283333333333333,4
110011000000007103,NO2,SANTA FE,3,2016;2019;2021,977,57,202,0.0733333333333333,4
110011000000008102,NO2,SANTA FE,3,2016;2019;2021,16,3,2,0.2366666666666667,2
110011000000009116,NO2,SUBA,3,2010;2014;2018,7922,723,1374,0.032,3
110011000000009203,NO2,SUBA,3,2010;2014;2018,16333,2331,1622,0.1291549295774648,2
110011000000009206,NO2,SUBA,3,2010;2014;2018,14656,2288,1435,0.1301694915254237,2
110011000000009207,NO2,SUBA,3,2010;2014;2018,34641,4888,3818,0.1016666666666667,2
110011000000009214,NO2,SUBA,3,2010;2014;2018,30958,3669,3523,0.0768799999999999,2
110011000000009215,NO2,SUBA,3,2010;2014;2018,79417,11152,7139,0.1093134328358209,2
110011000000009218,NO2,SUBA,3,2010;2014;2018,49997,6938,3701,0.1206310679611651,2
110011000000009219,NO2,SUBA,3,2010;2014;2018,40087,6462,2475,0.1296135265700483,2
110011000000009220,NO2,SUBA,3,2010;2014;2018,21325,2639,2909,0.0748507462686567,3
110011000000001202,NO2,SAN CRISTOBAL,2,2015;2019,4180,400,658,0.0480645161290322,3
110011000000001203,NO2,ANTONIO NARIÑO,2,2015;2019,1443,106,253,0.14,3
110011000000001317,NO2,SAN CRISTOBAL,2,2023;2024,3198,487,340,0.1591489361702128,2
110011000000002102,NO2,LOS MARTIRES,2,2015;2019,10640,1037,1901,0.0674647887323943,3
110011000000002103,NO2,RAFAEL URIBE URIBE,2,2015;2019,4987,512,835,0.075,3
110011000000002104,NO2,RAFAEL URIBE URIBE,2,2015;2019,11960,1273,1855,0.06,3
110011000000002202,NO2,RAFAEL URIBE URIBE,2,2015;2019,10177,1104,1795,0.0695238095238095,3
110011000000002303,NO2,RAFAEL URIBE URIBE,2,2015;2019,3551,398,608,0.0652941176470588,3
110011000000002304,NO2,RAFAEL URIBE URIBE,2,2015;2019,1926,218,292,0.075,3
110011000000002305,NO2,RAFAEL URIBE URIBE,2,2015;2019,6102,656,974,0.0947619047619047,3
110011000000002308,NO2,RAFAEL URIBE URIBE,2,2019;2024,9583,1105,1508,0.0929545454545454,3
110011000000002310,NO2,RAFAEL URIBE URIBE,2,2015;2019,6332,801,958,0.0753125,3
110011000000002411,NO2,CIUDAD BOLIVAR,2,2023;2024,13419,1318,1725,0.031875,3
110011000000002513,NO2,CIUDAD BOLIVAR,2,2023;2024,12154,1680,1364,0.1041509433962264,2
110011000000002515,NO2,CIUDAD BOLIVAR,2,2023;2024,12259,1757,1485,0.132948717948718,2
110011000000002516,NO2,CIUDAD BOLIVAR,2,2019;2024,5212,779,569,0.1271794871794872,2
110011000000002517,NO2,CIUDAD BOLIVAR,2,2023;2024,19563,3064,1930,0.1453741496598639,2
110011000000002518,NO2,CIUDAD BOLIVAR,2,2023;2024,21745,2571,2013,0.098440366972477,2
110011000000002519,NO2,CIUDAD BOLIVAR,2,2023;2024,24800,3843,2688,0.1610204081632653,1
110011000000002521,NO2,CIUDAD BOLIVAR,2,2023;2024,17606,2832,1903,0.1530555555555556,1
110011000000002522,NO2,CIUDAD BOLIVAR,2,2019;2024,0,0,0,0.0,1
110011000000002523,NO2,CIUDAD BOLIVAR,2,2023;2024,19427,3215,1752,0.1881666666666666,1
110011000000002528,NO2,USME,2,2015;2023,15724,2281,1862,0.108359375,2
110011000000002529,NO2,USME,2,2023;2024,15083,1814,1860,0.09625,2
110011000000002530,NO2,CIUDAD BOLIVAR,2,2023;2024,13694,2682,1070,0.3673519163763067,1
110011000000002536,NO2,CIUDAD BOLIVAR,2,2023;2024,14632,1827,2260,0.0671794871794871,2
110011000000002546,NO2,CIUDAD BOLIVAR,2,2023;2024,47,7,1,0.1914285714285714,2
110011000000002558,NO2,CIUDAD BOLIVAR,2,2023;2024,20304,3216,2085,0.1855851063829787,1
110011000000002559,NO2,CIUDAD BOLIVAR,2,2023;2024,11486,1893,1286,0.2052991452991453,1
110011000000002560,NO2,CIUDAD BOLIVAR,2,2023;2024,12394,2103,1337,0.202,1
110011000000002563,NO2,CIUDAD BOLIVAR,2,2023;2024,12726,1912,1542,0.1675,1
110011000000002565,NO2,CIUDAD BOLIVAR,2,2023;2024,20436,2986,1795,0.1484897959183674,1
110011000000002573,NO2,CIUDAD BOLIVAR,2,2023;2024,3633,582,222,0.2251111111111111,1
110011000000002575,NO2,CIUDAD BOLIVAR,2,2023;2024,1167,299,35,0.2333333333333334,1
110011000000003201,NO2,SANTA FE,2,2015;2019,8793,1141,1073,0.2052380952380952,2
110011000000003209,NO2,SAN CRISTOBAL,2,2023;2024,3528,522,381,0.2475,2
110011000000005205,NO2,BARRIOS UNIDOS,2,2013;2018,9879,960,1826,0.0566666666666666,3
110011000000005306,NO2,BARRIOS UNIDOS,2,2013;2018,2469,132,736,0.0404545454545454,4
110011000000005307,NO2,SUBA,2,2013;2018,11182,862,2849,0.0282432432432432,4
110011000000005308,NO2,SUBA,2,2013;2018,6787,660,1047,0.0565384615384615,3
110011000000005404,NO2,ENGATIVA,2,2013;2018,10259,1076,1673,0.073469387755102,3
110011000000005501,NO2,ENGATIVA,2,2013;2018,4147,392,717,0.0556521739130434,3
110011000000005502,NO2,ENGATIVA,2,2013;2018,23005,2210,3799,0.0555737704918032,3
110011000000005503,NO2,ENGATIVA,2,2013;2018,13587,1256,2423,0.0534939759036144,3
110011000000005506,NO2,ENGATIVA,2,2013;2018,1920,233,168,0.05,3
110011000000005509,NO2,ENGATIVA,2,2013;2018,7941,715,1322,0.06,3
110011000000005510,NO2,ENGATIVA,2,2013;2018,5618,586,876,0.0524,3
110011000000005603,NO2,ENGATIVA,2,2013;2018,12730,1455,1720,0.0855737704918032,3
110011000000005604,NO2,ENGATIVA,2,2013;2018,6583,678,1000,0.0596875,3
110011000000005608,NO2,ENGATIVA,2,2013;2018,11045,1112,1632,0.0557142857142857,3
110011000000005614,NO2,ENGATIVA,2,2013;2018,14616,1277,2821,0.0446428571428571,3
110011000000005623,NO2,ENGATIVA,2,2010;2014,9631,964,1577,0.0638983050847457,3
110011000000005625,NO2,ENGATIVA,2,2010;2018,10648,984,2015,0.0547058823529411,3
110011000000005628,NO2,ENGATIVA,2,2010;2013,9520,966,1619,0.0422807017543859,3
110011000000005634,NO2,ENGATIVA,2,2010;2014,21540,2073,3381,0.0431730769230769,3
110011000000007105,NO2,SANTA FE,2,2016;2021,2111,151,384,0.0385,4
110011000000008103,NO2,SANTA FE,2,2016;2021,397,28,66,0.06625,3
110011000000008104,NO2,SANTA FE,2,2016;2021,4620,449,885,0.0802439024390243,2
110011000000008105,NO2,SANTA FE,2,2016;2021,3183,187,512,0.027391304347826,4
110011000000008106,NO2,SANTA FE,2,2016;2021,1701,174,263,0.2441379310344828,4
110011000000008109,NO2,SANTA FE,2,2016;2021,890,85,158,0.2016666666666667,3
110011000000008215,NO2,CHAPINERO,2,2016;2021,3525,475,288,0.1397058823529412,1
110011000000001201,NO2,SAN CRISTOBAL,1,2015,7153,894,962,0.0942857142857142,2
110011000000001208,NO2,SAN CRISTOBAL,1,2015,340,31,54,0.245,2
110011000000001325,NO2,USME,1,2023,8984,1457,853,0.2648101265822785,1
110011000000002101,NO2,LOS MARTIRES,1,2015,5038,603,784,0.0665384615384615,3
110011000000002306,NO2,RAFAEL URIBE URIBE,1,2019,3838,486,536,0.0908333333333333,3
110011000000002406,NO2,RAFAEL URIBE URIBE,1,2024,13647,1692,1747,0.107258064516129,2
110011000000002410,NO2,CIUDAD BOLIVAR,1,2017,17722,1836,2282,0.037471264367816,3
110011000000002414,NO2,BOSA,1,2017,44663,6200,4361,0.1262333333333333,2
110011000000002418,NO2,CIUDAD BOLIVAR,1,2023,18272,3025,1692,0.2278651685393259,1
110011000000002421,NO2,CIUDAD BOLIVAR,1,2017,52457,6741,5162,0.1028636363636364,2
110011000000002422,NO2,CIUDAD BOLIVAR,1,2017,11139,1816,720,0.2281578947368421,1
110011000000002423,NO2,CIUDAD BOLIVAR,1,2017,8607,1459,571,0.2298,1
110011000000002424,NO2,CIUDAD BOLIVAR,1,2017,3809,672,277,0.1942553191489362,1
110011000000002532,NO2,USME,1,2023,23487,3446,2405,0.1397422680412371,2
110011000000002545,NO2,USME,1,2023,12027,1820,1198,0.1652127659574468,2
110011000000002548,NO2,USME,1,2023,11655,1742,1383,0.2408988764044944,2
110011000000002550,NO2,USME,1,2023,15986,2192,1891,0.1141353383458647,2
110011000000003106,NO2,SANTA FE,1,2015,1687,107,259,0.1973529411764706,3
110011000000003107,NO2,SANTA FE,1,2015,354,34,27,0.2635714285714286,3
110011000000003204,NO2,SANTA FE,1,2015,2530,228,445,0.08,2
110011000000004101,NO2,LOS MARTIRES,1,2015,3304,360,527,0.0658928571428571,3
110011000000004102,NO2,LOS MARTIRES,1,2015,1194,151,153,0.1533333333333333,3
110011000000004103,NO2,SANTA FE,1,2015,1247,155,198,0.1385185185185185,3
110011000000004104,NO2,SANTA FE,1,2015,4437,524,490,0.1119230769230769,3
110011000000004105,NO2,SANTA FE,1,2015,10427,1149,1379,0.0869696969696969,3
110011000000004106,NO2,LOS MARTIRES,1,2015,3971,474,600,0.0926470588235294,3
110011000000004109,NO2,LOS MARTIRES,1,2015,4622,399,870,0.0501851851851851,3
110011000000004110,NO2,LOS MARTIRES,1,2015,1326,130,195,0.0883333333333333,3
110011000000004111,NO2,LOS MARTIRES,1,2015,3847,506,449,0.0452777777777777,3
110011000000004201,NO2,PUENTE ARANDA,1,2015,1155,125,171,0.1679591836734694,3
110011000000004411,NO2,KENNEDY,1,2017,15530,1937,1965,0.1190588235294118,3
110011000000004501,NO2,KENNEDY,1,2017,10119,873,1973,0.0504878048780487,3
110011000000004504,NO2,KENNEDY,1,2017,17133,1990,2608,0.0919469026548672,3
110011000000004505,NO2,KENNEDY,1,2017,17519,1762,2882,0.0658947368421052,3
110011000000004506,NO2,KENNEDY,1,2017,10339,1097,1686,0.0763095238095238,3
110011000000004507,NO2,KENNEDY,1,2017,11906,1296,1954,0.0593827160493827,3
110011000000004508,NO2,KENNEDY,1,2017,10552,1180,1618,0.0877966101694915,3
110011000000004509,NO2,KENNEDY,1,2017,16993,1536,3461,0.0370408163265306,3
110011000000004510,NO2,KENNEDY,1,2017,13155,1330,2504,0.085531914893617,3
110011000000004511,NO2,KENNEDY,1,2017,11010,1148,2159,0.0720238095238095,3
110011000000004512,NO2,KENNEDY,1,2017,7931,758,1542,0.07,3
110011000000004513,NO2,KENNEDY,1,2017,5666,898,498,0.2665217391304348,2
110011000000004514,NO2,KENNEDY,1,2017,14929,1517,2810,0.0771212121212121,3
110011000000004515,NO2,KENNEDY,1,2017,27037,3719,3374,0.0926347305389221,2
110011000000004516,NO2,KENNEDY,1,2017,20149,3032,1628,0.1336296296296296,2
110011000000004517,NO2,KENNEDY,1,2017,46396,6213,5415,0.0937024221453287,2
110011000000004518,NO2,KENNEDY,1,2017,39111,4275,4837,0.060390243902439,3
110011000000004519,NO2,BOSA,1,2017,44255,6758,3654,0.137172131147541,2
110011000000004520,NO2,KENNEDY,1,2017,12112,1792,1173,0.1333783783783784,2
110011000000004521,NO2,KENNEDY,1,2017,32514,4165,4258,0.0936315789473684,2
110011000000004522,NO2,KENNEDY,1,2017,18434,2520,2016,0.1008666666666667,2
110011000000004523,NO2,KENNEDY,1,2017,23135,2893,3249,0.0845454545454545,2
110011000000004524,NO2,BOSA,1,2017,8335,1091,1186,0.1175438596491228,2
110011000000004525,NO2,KENNEDY,1,2017,28724,4072,3324,0.1241242937853107,2
110011000000004526,NO2,BOSA,1,2017,120881,19121,8581,0.1795265423242468,2
110011000000004527,NO2,BOSA,1,2017,49500,6799,5367,0.11788,2
110011000000004528,NO2,BOSA,1,2017,69311,10697,6677,0.1554084507042253,2
110011000000004529,NO2,BOSA,1,2017,14239,1633,2147,0.0675,2
110011000000004530,NO2,KENNEDY,1,2017,10696,1079,2109,0.0648214285714285,3
110011000000004531,NO2,KENNEDY,1,2017,5161,386,1198,0.029375,4
110011000000004532,NO2,KENNEDY,1,2017,26015,2987,4227,0.0826506024096385,3
110011000000004533,NO2,KENNEDY,1,2017,30378,3463,4725,0.0833898305084745,3
110011000000004534,NO2,KENNEDY,1,2017,35431,5158,3640,0.1330917874396135,2
110011000000004535,NO2,KENNEDY,1,2017,11270,1609,1241,0.11,2
110011000000004536,NO2,BOSA,1,2017,13037,1760,1809,0.1135106382978723,2
110011000000004537,NO2,KENNEDY,1,2017,12419,1214,2134,0.054625,3
110011000000004538,NO2,KENNEDY,1,2017,24532,4026,1748,0.1686111111111111,2
110011000000004539,NO2,KENNEDY,1,2017,22919,3280,1989,0.0951937984496124,2
110011000000004540,NO2,KENNEDY,1,2017,4807,492,779,0.0486,2
110011000000004541,NO2,KENNEDY,1,2017,38115,6231,2696,0.1609545454545455,2
110011000000004542,NO2,KENNEDY,1,2017,34986,5780,2509,0.1610041841004184,2
110011000000004543,NO2,KENNEDY,1,2017,102780,14932,6603,0.1495774647887324,2
110011000000004544,NO2,KENNEDY,1,2017,42576,5374,3694,0.0726530612244897,3
110011000000004545,NO2,KENNEDY,1,2017,47240,6789,3773,0.1095670995670996,2
110011000000004546,NO2,FONTIBON,1,2017,547,103,29,0.2611764705882353,1
110011000000004547,NO2,KENNEDY,1,2017,41828,6330,3469,0.1167054263565891,2
110011000000004548,NO2,BOSA,1,2017,74503,9528,5108,0.0912269938650306,2
110011000000004549,NO2,BOSA,1,2017,17090,2346,1245,0.1531578947368421,2
110011000000004550,NO2,KENNEDY,1,2017,36135,5075,2474,0.1327777777777778,2
110011000000004551,NO2,KENNEDY,1,2017,15761,1663,1150,0.057,2
110011000000004552,NO2,KENNEDY,1,2017,25173,2704,2298,0.0415,2
110011000000004553,NO2,KENNEDY,1,2017,21790,2830,1880,0.0630434782608695,2
110011000000004555,NO2,KENNEDY,1,2017,15904,2578,814,0.045,2
110011000000004556,NO2,KENNEDY,1,2017,13725,1964,1045,0.0366666666666666,2
110011000000004557,NO2,FONTIBON,1,2017,10349,1169,869,0.0553846153846153,2
110011000000004558,NO2,KENNEDY,1,2017,3781,494,262,0.1847058823529412,2
110011000000004559,NO2,KENNEDY,1,2017,0,0,0,0.86,1
110011000000005110,NO2,ENGATIVA,1,2013,2398,151,616,0.0224242424242424,4
110011000000005508,NO2,ENGATIVA,1,2013,4592,421,717,0.0487096774193548,3
110011000000005605,NO2,ENGATIVA,1,2013,6891,661,1160,0.0517647058823529,3
110011000000005617,NO2,ENGATIVA,1,2010,11555,1194,1782,0.0810588235294117,3
110011000000005620,NO2,ENGATIVA,1,2010,12522,1399,1662,0.0595238095238095,3
110011000000005624,NO2,ENGATIVA,1,2010,510,42,39,0.184,3
110011000000005629,NO2,ENGATIVA,1,2010,55520,6331,5976,0.0679272727272727,2
