SETU_CCNCT,pollutant,localidad,HH_years_count,years_as_HH,total_population,children_0_9,older_adults_60_plus,IPM_PROMEDIO,ESTRATO_MAYORITARIO
110011000000009219,NO2,SUBA,1,2021,40087,6462,2475,0.1296135265700483,2
110011000000009220,NO2,SUBA,1,2021,21325,2639,2909,0.0748507462686567,3
110011000000005102,O3,BARRIOS UNIDOS,11,2010;2011;2012;2014;2015;2016;2019;2020;2022;2023;2024,14094,1323,2327,0.0245070422535211,4
110011000000008508,O3,USAQUEN,11,2010;2011;2013;2014;2015;2016;2017;2018;2019;2022;2024,10758,735,2831,0.0272093023255813,4
110011000000008520,O3,USAQUEN,11,2010;2011;2013;2014;2015;2016;2017;2018;2019;2022;2024,5089,402,956,0.0852272727272727,6
110011000000005101,O3,BARRIOS UNIDOS,10,2010;2011;2012;2014;2015;2016;2020;2022;2023;2024,6050,412,1335,0.0544444444444444,4
110011000000005115,O3,ENGATIVA,10,2010;2011;2012;2014;2015;2016;2020;2022;2023;2024,2363,179,429,0.004,4
110011000000005201,O3,BARRIOS UNIDOS,10,2010;2011;2012;2014;2016;2019;2020;2022;2023;2024,4346,435,775,0.0658823529411764,3
110011000000005203,O3,BARRIOS UNIDOS,10,2010;2011;2012;2014;2016;2019;2020;2022;2023;2024,5490,569,965,0.0637037037037037,3
110011000000005204,O3,BARRIOS UNIDOS,10,2010;2011;2012;2014;2015;2016;2020;2022;2023;2024,8830,885,1476,0.0547272727272727,3
110011000000005304,O3,SUBA,10,2010;2011;2012;2014;2015;2016;2019;2022;2023;2024,4715,328,1199,0.0466,5
110011000000005305,O3,BARRIOS UNIDOS,10,2010;2011;2012;2014;2016;2019;2020;2022;2023;2024,2303,154,492,0.0342857142857142,3
110011000000005306,O3,BARRIOS UNIDOS,10,2010;2011;2012;2014;2015;2016;2019;2022;2023;2024,2469,132,736,0.0404545454545454,4
110011000000005503,O3,ENGATIVA,10,2010;2011;2012;2014;2015;2016;2020;2022;2023;2024,13587,1256,2423,0.0534939759036144,3
110011000000007301,O3,BARRIOS UNIDOS,10,2010;2011;2012;2014;2016;2019;2020;2022;2023;2024,1547,147,280,0.0623809523809523,3
110011000000007310,O3,BARRIOS UNIDOS,10,2010;2011;2012;2014;2016;2019;2020;2022;2023;2024,3268,387,458,0.0627777777777777,3
110011000000008307,O3,CHAPINERO,10,2010;2011;2012;2014;2015;2019;2020;2022;2023;2024,8066,678,1639,0.1003846153846154,6
110011000000008315,O3,CHAPINERO,10,2010;2011;2012;2014;2015;2016;2019;2022;2023;2024,7338,645,1503,0.0357777777777777,6
110011000000008402,O3,USAQUEN,10,2010;2011;2014;2015;2016;2017;2018;2019;2022;2024,14122,1113,4049,0.0190697674418604,6
110011000000008411,O3,USAQUEN,10,2010;2011;2012;2014;2015;2016;2019;2022;2023;2024,5268,407,1060,0.0483333333333333,6
110011000000008416,O3,USAQUEN,10,2010;2011;2012;2014;2015;2016;2019;2022;2023;2024,10223,792,2587,0.0333333333333333,6
110011000000008507,O3,USAQUEN,10,2010;2011;2013;2014;2015;2016;2017;2018;2019;2024,12158,1152,2043,0.0726666666666666,3
110011000000008510,O3,USAQUEN,10,2010;2011;2013;2014;2015;2016;2017;2018;2019;2024,19174,1322,4628,0.0137037037037037,4
110011000000008511,O3,USAQUEN,10,2010;2011;2013;2014;2015;2016;2017;2018;2019;2024,6318,468,1593,0.0123076923076923,4
110011000000008513,O3,USAQUEN,10,2010;2011;2014;2015;2016;2017;2018;2019;2022;2024,13314,1043,2999,0.0203703703703703,5
110011000000008521,O3,USAQUEN,10,2010;2011;2013;2014;2015;2016;2017;2018;2019;2020,16284,2107,1527,0.0865853658536585,3
110011000000009102,O3,SUBA,10,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019,22273,2262,3044,0.051,3
110011000000009105,O3,SUBA,10,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019,20646,1905,3625,0.0251219512195122,4
110011000000009106,O3,SUBA,10,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019,20237,1630,4174,0.0359223300970873,5
110011000000009107,O3,SUBA,10,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019,14733,1342,2704,0.0421666666666666,3
110011000000009108,O3,SUBA,10,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019,24195,2104,4780,0.0490990990990991,5
110011000000009112,O3,SUBA,10,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019,5640,422,1290,0.0272881355932203,6
110011000000009113,O3,SUBA,10,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019,4418,361,709,0.0824242424242424,5
110011000000009114,O3,SUBA,10,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019,41218,4222,6250,0.0480821917808219,4
110011000000009115,O3,SUBA,10,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019,63212,6437,9586,0.0369512195121951,4
110011000000009117,O3,SUBA,10,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019,17410,1622,3787,0.0642168674698795,3
110011000000009120,O3,SUBA,10,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019,22795,1903,4272,0.0325,4
110011000000009122,O3,SUBA,10,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019,3137,255,717,0.035,4
110011000000009201,O3,SUBA,10,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019,19471,2284,2314,0.0705714285714285,2
110011000000009202,O3,SUBA,10,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019,12126,1295,1437,0.0608928571428571,3
110011000000009205,O3,SUBA,10,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019,28616,4218,2943,0.1045967741935484,2
110011000000009207,O3,SUBA,10,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019,34641,4888,3818,0.1016666666666667,2
110011000000009208,O3,SUBA,10,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019,24518,2602,3314,0.0482786885245901,3
110011000000009210,O3,SUBA,10,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019,57497,5936,7883,0.0575,3
110011000000009213,O3,SUBA,10,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019,4339,438,582,0.1429166666666667,5
110011000000009216,O3,SUBA,10,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019,37451,4855,3873,0.0700869565217391,2
110011000000005202,O3,BARRIOS UNIDOS,9,2010;2011;2012;2014;2016;2020;2022;2023;2024,4371,469,598,0.0817948717948718,3
110011000000005206,O3,BARRIOS UNIDOS,9,2010;2011;2012;2014;2016;2020;2022;2023;2024,4813,565,648,0.0726666666666666,3
110011000000005301,O3,SUBA,9,2010;2011;2012;2014;2015;2016;2019;2022;2024,9462,699,2299,0.0208955223880597,5
110011000000005303,O3,SUBA,9,2010;2011;2012;2014;2015;2016;2019;2022;2024,3855,291,941,0.0264150943396226,5
110011000000005307,O3,SUBA,9,2010;2011;2012;2014;2015;2016;2022;2023;2024,11182,862,2849,0.0282432432432432,4
110011000000005308,O3,SUBA,9,2010;2011;2012;2014;2015;2016;2022;2023;2024,6787,660,1047,0.0565384615384615,3
110011000000005402,O3,SUBA,9,2010;2011;2012;2013;2014;2015;2016;2022;2024,20201,2200,2862,0.0371428571428571,4
110011000000005403,O3,SUBA,9,2010;2011;2012;2014;2015;2016;2022;2023;2024,10667,866,2494,0.0598529411764705,4
110011000000005404,O3,ENGATIVA,9,2010;2011;2012;2014;2015;2016;2022;2023;2024,10259,1076,1673,0.073469387755102,3
110011000000005622,O3,SUBA,9,2010;2011;2012;2013;2014;2015;2016;2017;2018,35497,3200,6140,0.0688659793814433,3
110011000000007302,O3,BARRIOS UNIDOS,9,2010;2011;2012;2014;2019;2020;2022;2023;2024,1851,143,421,0.0479310344827586,3
110011000000007303,O3,BARRIOS UNIDOS,9,2010;2011;2012;2014;2019;2020;2022;2023;2024,3200,257,536,0.061081081081081,3
110011000000007304,O3,CHAPINERO,9,2010;2011;2012;2014;2019;2020;2022;2023;2024,1350,112,186,0.0538888888888888,3
110011000000007305,O3,CHAPINERO,9,2010;2012;2014;2017;2019;2020;2022;2023;2024,2043,162,303,0.0708333333333333,3
110011000000007311,O3,BARRIOS UNIDOS,9,2010;2011;2012;2014;2019;2020;2022;2023;2024,2495,276,325,0.0875675675675675,3
110011000000007401,O3,CHAPINERO,9,2010;2011;2012;2014;2019;2020;2022;2023;2024,4745,255,1481,0.0296226415094339,4
110011000000007402,O3,CHAPINERO,9,2010;2011;2012;2014;2019;2020;2022;2023;2024,1691,128,322,0.0282608695652173,3
110011000000007403,O3,CHAPINERO,9,2010;2011;2012;2014;2019;2020;2022;2023;2024,1437,111,318,0.1018918918918919,3
110011000000007404,O3,BARRIOS UNIDOS,9,2010;2011;2012;2014;2019;2020;2022;2023;2024,734,31,164,0.1092307692307692,3
110011000000007405,O3,BARRIOS UNIDOS,9,2010;2011;2012;2014;2019;2020;2022;2023;2024,1810,173,384,0.0465217391304347,3
110011000000007406,O3,BARRIOS UNIDOS,9,2010;2011;2012;2014;2019;2020;2022;2023;2024,1834,164,335,0.0870967741935483,3
110011000000007407,O3,BARRIOS UNIDOS,9,2010;2011;2012;2014;2019;2020;2022;2023;2024,1836,168,343,0.043076923076923,3
110011000000008201,O3,CHAPINERO,9,2010;2011;2012;2014;2019;2020;2022;2023;2024,1730,107,407,0.1073333333333333,4
110011000000008204,O3,CHAPINERO,9,2010;2012;2014;2017;2019;2020;2022;2023;2024,5919,404,995,0.0210714285714285,4
110011000000008214,O3,CHAPINERO,9,2010;2012;2014;2017;2019;2020;2022;2023;2024,4240,190,757,0.0999999999999999,4
110011000000008301,O3,CHAPINERO,9,2010;2011;2012;2014;2015;2019;2022;2023;2024,4854,387,992,0.0928070175438596,6
110011000000008303,O3,CHAPINERO,9,2010;2011;2012;2014;2019;2020;2022;2023;2024,3158,252,700,0.0314814814814814,6
110011000000008304,O3,CHAPINERO,9,2010;2011;2012;2014;2019;2020;2022;2023;2024,6378,551,1466,0.016,6
110011000000008305,O3,CHAPINERO,9,2010;2011;2012;2014;2019;2020;2022;2023;2024,6963,613,1590,0.0275862068965517,6
110011000000008306,O3,CHAPINERO,9,2010;2011;2012;2014;2019;2020;2022;2023;2024,2367,187,492,0.079090909090909,4
110011000000008308,O3,CHAPINERO,9,2010;2011;2012;2014;2019;2020;2022;2023;2024,8387,839,1768,0.0241666666666666,6
110011000000008309,O3,CHAPINERO,9,2010;2011;2012;2014;2019;2020;2022;2023;2024,4370,407,1210,0.0491666666666666,6
110011000000008310,O3,CHAPINERO,9,2010;2011;2012;2014;2019;2020;2022;2023;2024,1278,115,376,0.0066666666666666,6
110011000000008311,O3,CHAPINERO,9,2010;2011;2012;2014;2019;2020;2022;2023;2024,4899,405,1364,0.0323809523809523,6
110011000000008312,O3,CHAPINERO,9,2010;2011;2012;2014;2019;2020;2022;2023;2024,1007,63,267,0.0427777777777777,5
110011000000008313,O3,CHAPINERO,9,2010;2011;2012;2014;2019;2020;2022;2023;2024,1747,115,274,0.145,5
110011000000008314,O3,CHAPINERO,9,2010;2011;2012;2014;2019;2020;2022;2023;2024,4178,387,779,0.0437931034482758,5
110011000000008401,O3,USAQUEN,9,2010;2011;2013;2014;2015;2016;2017;2018;2019,9633,818,2295,0.0319047619047619,5
110011000000008404,O3,USAQUEN,9,2010;2011;2014;2015;2016;2017;2019;2022;2024,7324,553,1597,0.0428571428571428,5
110011000000008406,O3,USAQUEN,9,2010;2011;2014;2015;2016;2019;2022;2023;2024,10188,1141,1495,0.1058181818181818,2
110011000000008407,O3,USAQUEN,9,2010;2011;2014;2015;2016;2019;2022;2023;2024,3195,205,915,0.0722,6
110011000000008409,O3,CHAPINERO,9,2010;2011;2012;2014;2015;2019;2022;2023;2024,83,11,0,0.034,4
110011000000008410,O3,CHAPINERO,9,2010;2011;2014;2015;2016;2019;2022;2023;2024,764,158,11,0.03,4
110011000000008412,O3,CHAPINERO,9,2010;2011;2012;2014;2015;2016;2019;2022;2024,10408,1031,1988,0.0425925925925926,6
110011000000008413,O3,USAQUEN,9,2010;2011;2014;2015;2016;2019;2022;2023;2024,1790,144,290,0.08,5
110011000000008414,O3,USAQUEN,9,2010;2011;2014;2015;2016;2019;2022;2023;2024,4446,473,854,0.0748648648648648,5
110011000000008418,O3,USAQUEN,9,2010;2011;2012;2014;2015;2016;2019;2022;2024,11240,987,2434,0.0217241379310344,6
110011000000008501,O3,SUBA,9,2010;2011;2013;2014;2015;2016;2017;2018;2019,9921,924,1594,0.0676923076923076,3
110011000000008502,O3,USAQUEN,9,2010;2011;2013;2014;2015;2016;2017;2018;2019,21988,2278,3149,0.0875,4
110011000000008503,O3,USAQUEN,9,2010;2011;2013;2014;2015;2016;2017;2018;2019,10244,1092,1528,0.042,3
110011000000008504,O3,USAQUEN,9,2010;2011;2013;2014;2015;2016;2017;2018;2019,6731,958,604,0.1686666666666667,2
110011000000008505,O3,USAQUEN,9,2010;2011;2013;2014;2015;2016;2017;2018;2019,14425,1630,1927,0.0863218390804597,3
110011000000008506,O3,USAQUEN,9,2010;2011;2013;2014;2015;2016;2017;2018;2019,16733,1855,2242,0.0587209302325581,3
110011000000008509,O3,USAQUEN,9,2010;2011;2014;2015;2016;2017;2018;2019;2024,3188,242,723,0.0225,4
110011000000008512,O3,USAQUEN,9,2010;2011;2014;2015;2016;2017;2018;2019;2024,13523,1039,3027,0.0235294117647058,4
110011000000008514,O3,USAQUEN,9,2010;2011;2014;2015;2016;2017;2018;2019;2024,5553,382,1428,0.044054054054054,5
110011000000008515,O3,USAQUEN,9,2010;2011;2013;2014;2015;2016;2017;2018;2019,19921,1365,4505,0.0470422535211267,4
110011000000008516,O3,SUBA,9,2010;2011;2013;2014;2015;2016;2017;2018;2019,6474,648,1113,0.0844999999999999,3
110011000000008517,O3,USAQUEN,9,2010;2011;2013;2014;2015;2016;2017;2018;2019,10311,845,1974,0.0247058823529411,4
110011000000008518,O3,USAQUEN,9,2010;2011;2013;2014;2015;2016;2017;2018;2019,17281,1447,3792,0.0161111111111111,4
110011000000008519,O3,SUBA,9,2010;2011;2013;2014;2015;2016;2017;2018;2019,8454,581,2094,0.0346153846153846,4
110011000000008522,O3,USAQUEN,9,2010;2011;2013;2014;2015;2016;2017;2018;2019,1872,207,219,0.0814285714285714,3
110011000000008523,O3,USAQUEN,9,2010;2011;2013;2014;2015;2016;2017;2018;2019,7536,793,1047,0.0689999999999999,3
110011000000008524,O3,USAQUEN,9,2010;2011;2013;2014;2015;2016;2017;2018;2019,85,11,8,0.0075,2
110011000000008525,O3,SUBA,9,2010;2011;2013;2014;2015;2016;2017;2018;2019,2047,174,339,0.0388888888888888,3
110011000000008526,O3,USAQUEN,9,2010;2011;2013;2014;2015;2016;2017;2018;2019,26840,3030,3308,0.0911538461538461,3
110011000000008528,O3,USAQUEN,9,2010;2011;2013;2014;2015;2016;2017;2018;2019,21667,2592,2202,0.1124590163934426,3
110011000000008529,O3,USAQUEN,9,2010;2011;2013;2014;2015;2016;2017;2018;2019,11848,1211,1241,0.0332,3
110011000000008530,O3,SUBA,9,2010;2011;2013;2014;2015;2016;2017;2018;2019,5324,349,1553,0.0609803921568627,4
110011000000008534,O3,USAQUEN,9,2010;2011;2013;2014;2015;2016;2017;2018;2019,11277,1693,929,0.2630232558139535,1
110011000000008535,O3,USAQUEN,9,2010;2011;2013;2014;2015;2016;2017;2018;2019,16219,2500,1495,0.2092631578947368,1
110011000000008536,O3,USAQUEN,9,2010;2011;2013;2014;2015;2016;2017;2018;2019,2028,280,167,0.1488235294117647,2
110011000000009101,O3,SUBA,9,2010;2011;2013;2014;2015;2016;2017;2018;2019,7525,657,1274,0.0576923076923077,3
110011000000009103,O3,SUBA,9,2010;2011;2013;2014;2015;2016;2017;2018;2019,7867,884,841,0.02,4
110011000000009104,O3,SUBA,9,2010;2011;2013;2014;2015;2016;2017;2018;2019,11047,713,2426,0.01,4
110011000000009110,O3,SUBA,9,2010;2011;2013;2014;2015;2016;2017;2018;2019,4069,263,931,0.016,4
110011000000009119,O3,SUBA,9,2010;2011;2013;2014;2015;2016;2017;2018;2019,18481,1404,3204,0.1378378378378378,4
110011000000009121,O3,SUBA,9,2010;2011;2012;2013;2014;2015;2016;2018;2019,9930,1047,1215,0.0603030303030303,4
110011000000009204,O3,SUBA,9,2010;2011;2012;2013;2014;2015;2016;2017;2018,21882,3173,1745,0.0962280701754386,2
110011000000009209,O3,SUBA,9,2010;2011;2012;2013;2014;2016;2017;2018;2019,14146,1758,1803,0.07375,2
110011000000009211,O3,SUBA,9,2010;2011;2012;2013;2014;2016;2017;2018;2019,41546,5467,4004,0.0912578616352201,2
110011000000009212,O3,SUBA,9,2010;2011;2012;2013;2014;2016;2017;2018;2019,9351,1186,930,0.1564444444444444,3
110011000000009214,O3,SUBA,9,2010;2011;2012;2013;2014;2016;2017;2018;2019,30958,3669,3523,0.0768799999999999,2
110011000000009215,O3,SUBA,9,2010;2011;2012;2013;2014;2016;2017;2018;2019,79417,11152,7139,0.1093134328358209,2
110011000000009217,O3,SUBA,9,2010;2011;2012;2013;2014;2016;2017;2018;2019,40622,4237,5055,0.0515873015873015,3
110011000000005103,O3,BARRIOS UNIDOS,8,2010;2012;2014;2016;2020;2022;2023;2024,2722,219,503,0.0357894736842105,3
110011000000005104,O3,BARRIOS UNIDOS,8,2010;2012;2014;2016;2019;2020;2023;2024,1298,126,230,0.0307692307692307,3
110011000000005114,O3,TEUSAQUILLO,8,2012;2014;2015;2016;2020;2022;2023;2024,0,0,0,0.0,1
110011000000005205,O3,BARRIOS UNIDOS,8,2010;2011;2012;2014;2016;2022;2023;2024,9879,960,1826,0.0566666666666666,3
110011000000005502,O3,ENGATIVA,8,2010;2011;2012;2014;2015;2016;2022;2024,23005,2210,3799,0.0555737704918032,3
110011000000005506,O3,ENGATIVA,8,2011;2012;2014;2015;2016;2020;2022;2024,1920,233,168,0.05,3
110011000000005616,O3,SUBA,8,2010;2011;2012;2013;2014;2015;2016;2018,13212,1440,2004,0.08,3
110011000000005624,O3,ENGATIVA,8,2011;2012;2013;2015;2016;2020;2021;2022,510,42,39,0.184,3
110011000000005633,O3,ENGATIVA,8,2010;2011;2012;2013;2014;2015;2016;2018,25357,2237,4814,0.0418041237113402,3
110011000000005636,O3,SUBA,8,2010;2011;2012;2013;2014;2016;2017;2018,58122,4729,9625,0.0304347826086956,3
110011000000007202,O3,TEUSAQUILLO,8,2010;2012;2014;2019;2020;2022;2023;2024,6279,398,1408,0.0378461538461538,4
110011000000007306,O3,TEUSAQUILLO,8,2010;2012;2014;2019;2020;2022;2023;2024,2053,133,369,0.0309090909090909,3
110011000000007312,O3,BARRIOS UNIDOS,8,2010;2012;2014;2019;2020;2022;2023;2024,1630,152,231,0.1161538461538461,3
110011000000008202,O3,CHAPINERO,8,2010;2012;2014;2019;2020;2022;2023;2024,1273,80,284,0.0192307692307692,6
110011000000008405,O3,USAQUEN,8,2010;2011;2014;2015;2016;2019;2022;2024,3627,286,804,0.0341176470588235,6
110011000000008415,O3,USAQUEN,8,2010;2011;2014;2015;2016;2019;2022;2024,19359,1148,5977,0.018235294117647,6
110011000000008417,O3,USAQUEN,8,2010;2011;2012;2014;2015;2016;2019;2024,12955,1052,3066,0.0482558139534883,5
110011000000008532,O3,USAQUEN,8,2010;2013;2014;2015;2016;2017;2018;2019,25478,3744,2162,0.132183908045977,2
110011000000009111,O3,SUBA,8,2010;2011;2012;2013;2014;2015;2016;2019,21507,1619,5569,0.0153424657534246,5
110011000000009203,O3,SUBA,8,2010;2011;2012;2013;2014;2016;2017;2018,16333,2331,1622,0.1291549295774648,2
110011000000009206,O3,SUBA,8,2010;2011;2012;2013;2014;2016;2017;2018,14656,2288,1435,0.1301694915254237,2
110011000000009220,O3,SUBA,8,2010;2011;2012;2013;2014;2016;2017;2018,21325,2639,2909,0.0748507462686567,3
110011000000009222,O3,SUBA,8,2011;2012;2013;2014;2016;2017;2018;2019,76804,8395,7712,0.0495092024539877,3
110011000000005106,O3,TEUSAQUILLO,7,2010;2012;2014;2019;2020;2023;2024,9527,753,2293,0.0172413793103448,5
110011000000005112,O3,TEUSAQUILLO,7,2010;2012;2014;2016;2020;2023;2024,0,0,0,0.0,1
110011000000005302,O3,SUBA,7,2010;2011;2012;2014;2015;2016;2024,4068,277,826,0.0161538461538461,5
110011000000005401,O3,SUBA,7,2010;2011;2012;2013;2014;2015;2016,5802,409,1656,0.0167164179104477,4
110011000000005405,O3,ENGATIVA,7,2010;2011;2012;2014;2016;2022;2024,9487,1147,1270,0.0812765957446808,3
110011000000005406,O3,ENGATIVA,7,2010;2011;2012;2014;2016;2022;2024,12474,1075,2418,0.0609090909090909,3
110011000000005501,O3,ENGATIVA,7,2010;2011;2012;2014;2016;2022;2024,4147,392,717,0.0556521739130434,3
110011000000005509,O3,ENGATIVA,7,2010;2011;2012;2014;2016;2022;2024,7941,715,1322,0.06,3
110011000000005602,O3,ENGATIVA,7,2010;2011;2012;2013;2014;2016;2022,6649,542,1287,0.0423404255319149,3
110011000000005603,O3,ENGATIVA,7,2010;2011;2012;2014;2016;2022;2024,12730,1455,1720,0.0855737704918032,3
110011000000005604,O3,ENGATIVA,7,2010;2011;2012;2014;2016;2022;2024,6583,678,1000,0.0596875,3
110011000000005618,O3,ENGATIVA,7,2010;2011;2012;2013;2014;2016;2018,8454,805,1554,0.0681395348837209,3
110011000000005619,O3,ENGATIVA,7,2010;2011;2012;2013;2014;2016;2018,14676,1442,2212,0.0575,3
110011000000007201,O3,TEUSAQUILLO,7,2010;2012;2014;2019;2020;2023;2024,1363,95,298,0.0605555555555555,4
110011000000007203,O3,CHAPINERO,7,2010;2012;2017;2019;2020;2023;2024,4501,289,668,0.0466666666666666,3
110011000000007307,O3,BARRIOS UNIDOS,7,2010;2012;2014;2019;2020;2023;2024,1604,124,250,0.0375,3
110011000000007308,O3,BARRIOS UNIDOS,7,2010;2012;2014;2019;2020;2023;2024,1692,156,300,0.0492857142857142,3
110011000000007309,O3,BARRIOS UNIDOS,7,2010;2012;2014;2019;2020;2023;2024,1655,186,251,0.055,3
110011000000008205,O3,CHAPINERO,7,2010;2012;2017;2019;2020;2023;2024,10900,1091,1052,0.1350649350649351,4
110011000000008213,O3,CHAPINERO,7,2010;2012;2017;2019;2020;2023;2024,7372,360,1036,0.0612820512820512,3
110011000000008302,O3,CHAPINERO,7,2010;2011;2014;2019;2022;2023;2024,677,66,122,0.0523076923076923,6
110011000000008527,O3,SUBA,7,2010;2013;2014;2016;2017;2018;2019,8841,1029,1218,0.0863636363636363,4
110011000000008531,O3,SUBA,7,2010;2013;2014;2016;2017;2018;2019,39,1,3,0.4733333333333333,2
110011000000008533,O3,SUBA,7,2010;2013;2014;2016;2017;2018;2019,1853,248,160,0.1038461538461539,2
110011000000009109,O3,SUBA,7,2010;2011;2012;2013;2014;2015;2016,3558,191,1116,0.022,5
110011000000009123,O3,SUBA,7,2010;2011;2012;2013;2014;2015;2016,2051,96,678,0.0321052631578947,5
110011000000009124,O3,SUBA,7,2010;2013;2014;2016;2017;2018;2019,5825,761,493,0.1307352941176471,6
110011000000004513,O3,KENNEDY,6,2015;2016;2019;2020;2021;2023,5666,898,498,0.2665217391304348,2
110011000000004516,O3,KENNEDY,6,2015;2016;2019;2020;2021;2023,20149,3032,1628,0.1336296296296296,2
110011000000004539,O3,KENNEDY,6,2015;2016;2019;2020;2021;2023,22919,3280,1989,0.0951937984496124,2
110011000000004541,O3,KENNEDY,6,2015;2016;2019;2020;2021;2023,38115,6231,2696,0.1609545454545455,2
110011000000004543,O3,KENNEDY,6,2015;2016;2019;2020;2021;2023,102780,14932,6603,0.1495774647887324,2
110011000000004550,O3,KENNEDY,6,2015;2016;2019;2020;2021;2023,36135,5075,2474,0.1327777777777778,2
110011000000005508,O3,ENGATIVA,6,2011;2012;2016;2020;2022;2024,4592,421,717,0.0487096774193548,3
110011000000005510,O3,ENGATIVA,6,2011;2012;2014;2016;2022;2024,5618,586,876,0.0524,3
110011000000005601,O3,SUBA,6,2010;2011;2012;2013;2014;2016,10701,1065,1917,0.0564285714285714,3
110011000000005608,O3,ENGATIVA,6,2010;2011;2012;2014;2016;2022,11045,1112,1632,0.0557142857142857,3
110011000000005609,O3,ENGATIVA,6,2010;2011;2012;2014;2016;2022,10546,1036,1621,0.0597959183673469,3
110011000000005610,O3,ENGATIVA,6,2010;2011;2012;2013;2014;2016,8452,872,1226,0.0753333333333333,3
110011000000005611,O3,ENGATIVA,6,2010;2011;2012;2013;2014;2016,5857,412,1528,0.0359090909090909,3
110011000000005612,O3,ENGATIVA,6,2010;2011;2012;2013;2014;2016,11815,1055,2163,0.0343209876543209,3
110011000000005613,O3,SUBA,6,2010;2011;2012;2013;2014;2016,3208,236,804,0.0375555555555555,3
110011000000005614,O3,ENGATIVA,6,2011;2012;2014;2016;2022;2024,14616,1277,2821,0.0446428571428571,3
110011000000005615,O3,ENGATIVA,6,2010;2011;2012;2013;2014;2016,6872,669,1212,0.0563043478260869,3
110011000000005632,O3,ENGATIVA,6,2011;2012;2013;2016;2018;2021,43756,5862,3887,0.1017061611374408,2
110011000000005634,O3,ENGATIVA,6,2011;2012;2013;2016;2017;2018,21540,2073,3381,0.0431730769230769,3
